Season,Week,SKU,WTP,SC_A,SC_B,SC_C
26,9,C,488,0,0,0
26,9,C,597,0,0,0
26,9,C,1,0,0,0
26,9,C,389,0,0,0
26,10,A,491,0,0,0
26,10,A,591,0,0,0
26,10,A,276,0,1,0
26,10,A,238,0,0,0
26,10,A,267,0,0,1
26,10,A,119,0,0,0
26,10,A,571,0,1,0
26,10,A,352,0,0,0
26,10,B,328,0,0,0
26,10,B,372,0,0,1
26,10,B,350,0,0,0
26,10,B,508,0,0,0
26,10,B,535,0,0,0
26,10,B,74,0,0,1
26,10,B,104,1,0,0
26,10,B,588,0,0,0
26,10,B,372,0,0,1
26,10,B,503,0,0,0
26,10,B,89,0,0,1
26,10,B,508,0,0,1
26,10,B,425,0,0,0
26,10,B,362,0,0,0
26,10,B,243,0,0,1
26,10,C,369,0,0,0
26,10,C,362,0,0,0
26,10,C,592,0,0,0
26,10,C,578,0,0,0
26,10,C,345,0,0,0
26,10,C,266,0,0,0
26,10,C,190,0,1,0
26,10,C,173,0,0,0
26,10,C,593,0,0,0
26,10,C,60,0,0,0
27,1,A,425,0,1,0
27,1,B,892,0,0,1
27,1,B,413,1,0,0
27,1,C,221,0,0,0
27,1,C,428,0,0,0
27,1,C,58,0,1,0
27,1,C,603,0,0,0
27,1,C,140,0,0,0
27,2,A,358,0,0,0
27,2,B,444,1,0,0
27,2,B,298,0,0,0
27,2,B,846,0,0,0
27,2,C,887,0,0,0
27,2,C,761,0,0,0
27,2,C,628,0,0,0
27,2,C,721,0,0,0
27,2,C,353,0,0,0
27,2,C,984,0,0,0
27,2,C,600,0,0,0
27,2,C,337,0,0,0
27,2,C,118,0,0,0
27,3,A,233,0,0,0
27,3,A,328,0,0,0
27,3,A,299,0,0,0
27,3,A,488,0,0,0
27,3,A,861,0,0,0
27,3,A,736,0,1,0
27,3,A,728,0,1,0
27,3,A,10,0,0,0
27,3,B,544,0,0,0
27,3,C,492,0,0,0
27,3,C,910,0,0,0
27,3,C,578,0,0,0
27,3,C,735,0,1,0
27,3,C,895,0,0,0
27,3,C,494,0,0,0
27,4,A,388,0,0,1
27,4,A,610,0,0,0
27,4,A,924,0,0,0
27,4,A,742,0,0,0
27,4,B,199,0,0,0
27,4,B,515,0,0,0
27,4,C,841,0,0,0
27,4,C,753,0,1,0
27,4,C,486,0,0,0
27,4,C,824,0,0,0
27,4,C,364,0,0,0
27,4,C,952,0,0,0
27,5,A,683,0,0,0
27,5,A,558,0,1,0
27,5,A,211,0,0,0
27,5,A,486,0,1,0
27,5,A,381,0,0,1
27,5,A,261,0,0,0
27,5,A,484,0,0,0
27,5,A,71,0,0,0
27,5,A,774,0,0,0
27,5,A,470,0,0,1
27,5,B,640,0,0,1
27,5,B,33,0,0,0
27,5,B,481,0,0,0
27,5,B,981,0,0,0
27,5,B,272,1,0,0
27,5,B,631,0,0,0
27,5,B,14,0,0,0
27,5,B,40,0,0,0
27,5,B,723,1,0,0
27,5,C,529,0,1,0
27,5,C,721,0,0,0
27,5,C,916,0,0,0
27,5,C,822,0,0,0
27,5,C,448,0,0,0
27,5,C,503,0,0,0
27,5,C,478,0,0,0
27,5,C,198,0,0,0
27,5,C,241,0,0,0
27,5,C,61,0,0,0
27,5,C,781,0,1,0
27,5,C,468,0,0,0
27,5,C,58,0,0,0
27,5,C,897,0,0,0
27,5,C,817,0,0,0
27,6,A,380,0,0,0
27,6,A,513,0,0,0
27,6,A,313,0,0,0
27,6,A,226,0,0,0
27,6,A,848,0,1,0
27,6,A,935,0,1,0
27,6,A,237,0,1,0
27,6,A,497,0,0,1
27,6,B,228,0,0,0
27,6,B,534,0,0,0
27,6,B,697,0,0,0
27,6,B,824,0,0,0
27,6,B,318,0,0,0
27,6,B,570,1,0,0
27,6,C,690,0,0,0
27,6,C,255,0,0,0
27,6,C,185,0,0,0
27,6,C,984,0,1,0
27,6,C,488,0,0,0
27,6,C,900,0,0,0
27,6,C,968,0,0,0
27,6,C,25,0,0,0
27,7,A,165,0,1,0
27,7,A,3,0,1,0
27,7,A,181,0,1,0
27,7,A,592,0,0,0
27,7,A,3,0,1,0
27,7,A,379,0,1,0
27,7,A,319,0,1,0
27,7,B,116,0,0,0
27,7,B,127,0,0,0
27,7,B,438,0,0,0
27,7,B,9,0,0,1
27,7,B,536,0,0,0
27,7,B,103,0,0,0
27,7,B,536,0,0,0
27,7,B,222,1,0,0
27,7,C,296,0,0,0
27,7,C,110,0,0,0
27,7,C,555,0,0,0
27,7,C,547,0,1,0
27,7,C,108,0,0,0
27,7,C,156,0,0,0
27,8,A,271,0,1,0
27,8,A,579,0,0,0
27,8,A,247,0,1,0
27,8,A,272,0,1,0
27,8,A,493,0,0,0
27,8,A,498,0,0,0
27,8,A,124,0,0,0
27,8,A,127,0,0,0
27,8,A,147,0,0,0
27,8,A,217,0,1,0
27,8,B,429,0,0,1
27,8,B,486,0,0,0
27,8,B,528,0,0,0
27,8,B,577,0,0,0
27,8,C,423,0,0,0
27,8,C,577,0,0,0
27,8,C,259,0,0,0
27,8,C,321,0,0,0
27,8,C,155,0,0,0
27,8,C,458,0,0,0
27,8,C,434,0,0,0
27,8,C,444,0,0,0
27,8,C,22,0,0,0
27,9,A,92,0,0,1
27,9,A,220,0,0,0
27,9,A,155,0,1,0
27,9,A,468,0,0,0
27,9,A,455,0,0,0
27,9,A,458,0,0,0
27,9,A,135,0,0,0
27,9,A,33,0,0,0
27,9,A,214,0,1,0
27,9,A,486,0,0,1
27,9,A,571,0,1,0
27,9,A,433,0,0,0
27,9,A,480,0,0,0
27,9,A,73,0,0,1
27,9,A,531,0,1,0
27,9,A,120,0,1,0
27,9,A,299,0,0,0
27,9,A,271,0,0,0
27,9,B,224,0,0,0
27,9,B,292,0,0,0
27,9,B,96,0,0,1
27,9,B,307,0,0,1
27,9,B,50,0,0,0
27,9,B,192,0,0,0
27,9,B,380,0,0,0
27,9,B,413,0,0,0
27,9,B,21,0,0,0
27,9,B,528,0,0,0
27,9,B,287,0,0,0
27,9,B,1,0,0,1
27,9,B,449,0,0,1
27,9,B,374,0,0,0
27,9,B,383,1,0,0
27,9,C,564,0,0,0
27,9,C,141,0,0,0
27,9,C,321,0,0,0
27,9,C,413,0,0,0
27,9,C,255,0,0,0
27,9,C,500,0,0,0
27,9,C,107,0,1,0
27,9,C,53,0,0,0
27,9,C,48,0,0,0
27,9,C,430,0,0,0
27,9,C,541,0,0,0
27,9,C,575,0,1,0
27,9,C,140,0,0,0
27,9,C,449,0,0,0
27,9,C,496,0,0,0
27,9,C,5,0,0,0
27,10,A,117,0,0,0
27,10,A,319,0,0,1
27,10,A,222,0,0,0
27,10,A,211,0,0,0
27,10,A,445,0,0,1
27,10,A,485,0,0,0
27,10,A,268,0,1,0
27,10,A,488,0,0,0
27,10,A,580,0,0,0
27,10,A,544,0,0,0
27,10,A,109,0,0,0
27,10,A,293,0,1,0
27,10,A,154,0,1,0
27,10,A,138,0,0,0
27,10,A,395,0,1,0
27,10,B,255,0,0,0
27,10,B,90,1,0,0
27,10,B,137,0,0,0
27,10,B,385,0,0,1
27,10,B,490,0,0,0
27,10,B,123,1,0,0
27,10,B,296,0,0,0
27,10,B,344,0,0,0
27,10,B,587,0,0,0
27,10,B,319,1,0,0
27,10,B,6,0,0,0
27,10,B,111,0,0,1
27,10,B,593,0,0,0
27,10,B,457,0,0,0
27,10,B,147,0,0,1
27,10,B,300,0,0,0
27,10,C,15,0,0,0
27,10,C,523,0,0,0
27,10,C,491,0,0,0
27,10,C,60,0,0,0
27,10,C,283,0,1,0
27,10,C,385,0,1,0
27,10,C,149,0,0,0
27,10,C,322,0,0,0
27,10,C,587,0,1,0
27,10,C,447,0,0,0
27,10,C,391,0,0,0
27,10,C,114,0,0,0
27,10,C,79,0,0,0
28,1,A,89,0,0,0
28,1,A,558,0,1,0
28,1,A,65,0,1,0
28,1,A,906,0,1,0
28,1,A,395,0,0,0
28,1,A,879,0,0,0
28,1,A,935,0,1,0
28,1,A,353,0,0,0
28,1,A,464,0,0,0
28,1,A,527,0,0,0
28,1,A,1,0,1,0
28,1,A,363,0,0,0
28,1,A,970,0,0,1
28,1,A,863,0,0,0
28,1,B,935,0,0,0
28,1,B,875,0,0,0
28,1,B,873,0,0,0
28,1,B,612,0,0,0
28,1,B,796,0,0,0
28,1,B,784,0,0,1
28,1,B,485,0,0,1
28,1,B,274,0,0,0
28,1,B,72,1,0,0
28,1,B,398,0,0,1
28,1,B,663,0,0,0
28,1,B,600,0,0,0
28,1,B,98,0,0,1
28,1,B,179,0,0,0
28,1,B,756,0,0,0
28,1,B,810,0,0,1
28,1,B,305,0,0,0
28,1,B,655,0,0,1
28,1,C,243,0,0,0
28,1,C,687,0,0,0
28,1,C,841,0,0,0
28,1,C,995,0,0,0
28,1,C,554,0,0,0
28,1,C,653,0,0,0
28,1,C,521,0,1,0
28,1,C,273,0,0,0
28,1,C,641,0,0,0
28,1,C,581,0,0,0
28,1,C,511,0,0,0
28,2,A,716,0,0,0
28,2,A,21,0,1,0
28,2,A,254,0,0,0
28,2,B,987,0,0,0
28,2,B,121,0,0,1
28,2,B,645,0,0,0
28,2,B,360,0,0,1
28,2,B,753,0,0,0
28,2,B,12,1,0,0
28,2,B,242,0,0,1
28,2,B,636,0,0,0
28,2,B,431,0,0,1
28,2,C,296,0,0,0
28,2,C,36,0,0,0
28,2,C,639,0,0,0
28,3,A,583,0,0,0
28,3,A,298,0,0,0
28,3,A,765,0,0,0
28,3,A,944,0,0,0
28,3,B,891,0,0,0
28,3,B,189,0,0,0
28,3,B,933,0,0,1
28,3,B,974,0,0,0
28,3,B,451,0,0,0
28,3,C,608,0,0,0
28,3,C,415,0,0,0
28,3,C,110,0,0,0
28,4,A,384,0,0,0
28,4,A,334,0,1,0
28,4,A,981,0,0,1
28,4,A,572,0,0,0
28,4,A,262,0,1,0
28,4,A,255,0,0,1
28,4,B,89,0,0,0
28,4,B,876,0,0,0
28,4,C,274,0,0,0
28,4,C,983,0,1,0
28,4,C,433,0,0,0
28,4,C,959,0,0,0
28,4,C,596,0,0,0
28,4,C,186,0,0,0
28,4,C,665,0,0,0
28,4,C,652,0,0,0
28,4,C,543,0,0,0
28,4,C,64,0,0,0
28,4,C,957,0,0,0
28,5,A,378,0,1,0
28,5,A,363,0,0,0
28,5,A,696,0,0,0
28,5,A,86,0,0,0
28,5,A,176,0,1,0
28,5,A,103,0,1,0
28,5,A,293,0,1,0
28,5,A,961,0,0,0
28,5,A,29,0,0,0
28,5,A,417,0,1,0
28,5,B,588,0,0,0
28,5,B,844,0,0,0
28,5,B,303,0,0,0
28,5,B,76,1,0,0
28,5,B,373,0,0,0
28,5,B,675,0,0,1
28,5,C,805,0,1,0
28,5,C,869,0,0,0
28,5,C,449,0,0,0
28,5,C,822,0,0,0
28,5,C,440,0,0,0
28,6,A,295,0,1,0
28,6,A,717,0,0,0
28,6,A,409,0,0,0
28,6,A,132,0,1,0
28,6,A,858,0,0,1
28,6,B,810,0,0,0
28,6,B,862,0,0,1
28,6,B,149,0,0,0
28,6,B,269,0,0,0
28,6,B,853,0,0,0
28,6,B,740,0,0,0
28,6,C,503,0,1,0
28,6,C,966,0,0,0
28,6,C,667,0,0,0
28,6,C,269,0,1,0
28,6,C,825,0,1,0
28,6,C,692,0,1,0
28,7,A,363,0,0,0
28,7,A,332,0,0,0
28,7,A,591,0,0,0
28,7,B,580,0,0,1
28,7,B,96,1,0,0
28,7,B,285,0,0,1
28,7,B,585,0,0,0
28,7,B,59,0,0,0
28,7,B,182,1,0,0
28,7,C,204,0,0,0
28,7,C,529,0,0,0
28,7,C,64,0,0,0
28,8,A,75,0,0,0
28,8,A,161,0,0,0
28,8,A,218,0,0,0
28,8,A,267,0,0,0
28,8,A,202,0,1,0
28,8,A,135,0,1,0
28,8,B,235,0,0,1
28,8,B,14,0,0,0
28,8,B,336,0,0,0
28,8,B,62,0,0,0
28,8,B,142,0,0,0
28,8,B,77,0,0,0
28,8,B,90,0,0,0
28,8,B,322,0,0,1
28,8,B,34,0,0,0
28,8,C,492,0,1,0
28,8,C,95,0,0,0
28,8,C,171,0,0,0
28,8,C,391,0,1,0
28,8,C,556,0,0,0
28,8,C,259,0,0,0
28,8,C,377,0,0,0
28,8,C,556,0,1,0
28,8,C,38,0,0,0
28,8,C,318,0,0,0
28,9,A,366,0,0,0
28,9,A,512,0,0,0
28,9,A,278,0,0,0
28,9,A,200,0,0,0
28,9,A,554,0,0,0
28,9,A,2,0,0,0
28,9,A,455,0,1,0
28,9,A,46,0,0,0
28,9,A,348,0,1,0
28,9,A,466,0,0,0
28,9,A,411,0,0,0
28,9,A,387,0,0,0
28,9,A,19,0,1,0
28,9,A,423,0,0,0
28,9,A,463,0,0,1
28,9,A,169,0,1,0
28,9,B,329,0,0,1
28,9,B,461,0,0,0
28,9,B,58,0,0,1
28,9,B,508,0,0,1
28,9,B,507,0,0,0
28,9,B,565,0,0,0
28,9,B,33,0,0,1
28,9,B,283,0,0,0
28,9,B,111,0,0,0
28,9,B,39,0,0,0
28,9,B,162,0,0,1
28,9,B,377,0,0,0
28,9,C,402,0,0,0
28,9,C,343,0,0,0
28,9,C,463,0,0,0
28,9,C,511,0,0,0
28,9,C,515,0,0,0
28,9,C,44,0,0,0
28,9,C,57,0,1,0
28,9,C,457,0,0,0
28,9,C,260,0,0,0
28,9,C,422,0,0,0
28,9,C,235,0,0,0
28,9,C,97,0,0,0
28,9,C,360,0,0,0
28,9,C,244,0,0,0
28,9,C,260,0,0,0
28,9,C,100,0,0,0
28,10,A,365,0,0,0
28,10,A,189,0,1,0
28,10,A,567,0,1,0
28,10,A,554,0,0,0
28,10,A,81,0,1,0
28,10,A,316,0,0,0
28,10,A,79,0,0,0
28,10,A,61,0,0,0
28,10,A,335,0,0,0
28,10,A,594,0,0,0
28,10,A,458,0,1,0
28,10,A,442,0,0,0
28,10,A,464,0,1,0
28,10,A,176,0,0,0
28,10,A,470,0,1,0
28,10,A,401,0,0,0
28,10,A,234,0,0,0
28,10,A,121,0,0,0
28,10,A,563,0,0,0
28,10,A,335,0,0,1
28,10,A,254,0,0,1
28,10,B,594,0,0,1
28,10,B,411,0,0,1
28,10,B,582,0,0,0
28,10,B,21,0,0,0
28,10,B,431,0,0,1
28,10,B,131,0,0,1
28,10,B,7,0,0,1
28,10,B,311,1,0,0
28,10,B,458,0,0,1
28,10,B,13,0,0,0
28,10,B,36,0,0,0
28,10,B,547,0,0,0
28,10,B,163,0,0,0
28,10,B,217,0,0,0
28,10,B,181,0,0,1
28,10,B,30,0,0,0
28,10,B,232,0,0,1
28,10,B,401,0,0,0
28,10,B,127,0,0,1
28,10,B,13,0,0,1
28,10,C,61,0,1,0
28,10,C,122,0,0,0
28,10,C,313,0,0,0
28,10,C,223,0,0,0
28,10,C,413,0,0,0
28,10,C,296,0,0,0
28,10,C,338,0,0,0
28,10,C,121,0,0,0
28,10,C,328,0,0,0
28,10,C,371,0,0,0
28,10,C,397,0,0,0
28,10,C,306,0,0,0
29,1,A,123,0,0,0
29,1,A,428,0,1,0
29,1,A,433,0,1,0
29,1,A,360,0,0,0
29,1,A,749,0,0,0
29,1,A,288,0,0,0
29,1,A,180,0,0,0
29,1,A,516,0,0,0
29,1,B,550,0,0,1
29,1,B,941,0,0,1
29,1,B,777,0,0,1
29,1,B,847,0,0,0
29,1,B,373,0,0,1
29,1,C,639,0,1,0
29,1,C,233,0,0,0
29,1,C,888,0,0,0
29,1,C,406,0,0,0
29,1,C,952,0,1,0
29,1,C,739,0,0,0
29,1,C,433,0,0,0
29,1,C,840,0,0,0
29,1,C,569,0,0,0
29,2,A,904,0,0,0
29,2,A,691,0,0,0
29,2,A,221,0,0,0
29,2,B,529,0,0,1
29,2,B,725,0,0,1
29,2,B,102,0,0,1
29,2,B,256,1,0,0
29,2,C,808,0,0,0
29,2,C,951,0,0,0
29,2,C,803,0,0,0
29,2,C,455,0,0,0
29,2,C,97,0,0,0
29,2,C,812,0,0,0
29,2,C,539,0,0,0
29,2,C,109,0,0,0
29,3,A,629,0,0,0
29,3,A,724,0,0,0
29,3,A,147,0,0,0
29,3,A,162,0,0,0
29,3,A,888,0,1,0
29,3,A,948,0,0,0
29,3,A,425,0,1,0
29,3,A,862,0,0,0
29,3,A,236,0,0,0
29,3,A,205,0,0,0
29,3,A,641,0,0,0
29,3,A,582,0,0,0
29,3,A,46,0,1,0
29,3,A,470,0,1,0
29,3,A,340,0,1,0
29,3,A,150,0,1,0
29,3,B,60,0,0,1
29,3,B,537,0,0,0
29,3,B,581,0,0,1
29,3,B,694,0,0,1
29,3,B,247,0,0,0
29,3,B,126,0,0,0
29,3,B,593,0,0,0
29,3,B,806,0,0,0
29,3,B,258,0,0,0
29,3,B,842,0,0,0
29,3,B,596,0,0,0
29,3,B,684,0,0,0
29,3,B,969,0,0,1
29,3,B,231,0,0,0
29,3,B,851,0,0,0
29,3,C,173,0,0,0
29,3,C,921,0,0,0
29,3,C,677,0,0,0
29,3,C,523,0,1,0
29,3,C,590,0,0,0
29,3,C,750,0,0,0
29,3,C,952,0,0,0
29,3,C,226,0,0,0
29,4,A,913,0,0,0
29,4,A,5,0,0,0
29,4,A,114,0,1,0
29,4,A,323,0,0,0
29,4,A,249,0,0,0
29,4,A,604,0,0,0
29,4,A,730,0,1,0
29,4,B,835,0,0,1
29,4,B,395,1,0,0
29,4,B,539,0,0,0
29,4,C,350,0,0,0
29,4,C,584,0,0,0
29,4,C,627,0,0,0
29,4,C,637,0,0,0
29,4,C,341,0,0,0
29,5,A,570,0,0,0
29,5,A,277,0,0,0
29,5,A,669,0,1,0
29,5,A,664,0,0,0
29,5,A,375,0,0,0
29,5,B,586,0,0,0
29,5,B,45,0,0,0
29,5,C,49,0,0,0
29,5,C,850,0,0,0
29,5,C,881,0,0,0
29,5,C,177,0,0,0
29,5,C,729,0,0,0
29,5,C,498,0,0,0
29,6,A,973,0,0,0
29,6,A,70,0,1,0
29,6,A,997,0,0,1
29,6,A,623,0,0,0
29,6,A,254,0,0,0
29,6,A,406,0,1,0
29,6,A,897,0,0,0
29,6,A,327,0,0,0
29,6,A,601,0,1,0
29,6,A,145,0,0,0
29,6,A,453,0,1,0
29,6,B,664,0,0,0
29,6,B,37,0,0,0
29,6,B,148,0,0,0
29,6,B,518,0,0,0
29,6,C,274,0,0,0
29,6,C,263,0,1,0
29,6,C,512,0,0,0
29,6,C,724,0,0,0
29,6,C,56,0,0,0
29,6,C,174,0,0,0
29,6,C,356,0,0,0
29,6,C,296,0,0,0
29,6,C,331,0,0,0
29,7,A,229,0,0,0
29,7,A,494,0,1,0
29,7,A,474,0,0,0
29,7,A,426,0,1,0
29,7,A,273,0,0,0
29,7,A,112,0,0,0
29,7,A,562,0,0,0
29,7,B,475,0,0,0
29,7,B,465,0,0,0
29,7,C,193,0,0,0
29,7,C,119,0,0,0
29,7,C,427,0,0,0
29,7,C,455,0,0,0
29,7,C,182,0,0,0
29,7,C,134,0,0,0
29,7,C,189,0,0,0
29,7,C,518,0,0,0
29,7,C,363,0,0,0
29,8,A,174,0,0,1
29,8,A,92,0,0,0
29,8,A,162,0,0,0
29,8,A,307,0,0,0
29,8,A,127,0,0,0
29,8,A,328,0,0,0
29,8,B,544,0,0,0
29,8,B,450,0,0,0
29,8,B,312,0,0,1
29,8,C,334,0,0,0
29,8,C,453,0,0,0
29,8,C,159,0,1,0
29,8,C,2,0,1,0
29,8,C,201,0,0,0
29,8,C,154,0,1,0
29,8,C,217,0,1,0
29,8,C,503,0,0,0
29,8,C,90,0,0,0
29,8,C,234,0,0,0
29,8,C,250,0,0,0
29,8,C,184,0,0,0
29,8,C,350,0,1,0
29,9,A,279,0,0,0
29,9,A,278,0,1,0
29,9,A,274,0,1,0
29,9,A,133,0,0,0
29,9,A,491,0,0,0
29,9,A,225,0,0,0
29,9,A,194,0,0,0
29,9,A,215,0,0,0
29,9,A,165,0,0,1
29,9,A,35,0,1,0
29,9,A,569,0,0,0
29,9,A,484,0,1,0
29,9,B,227,0,0,0
29,9,B,580,0,0,0
29,9,B,361,0,0,1
29,9,B,110,0,0,0
29,9,B,147,0,0,0
29,9,B,248,0,0,0
29,9,B,294,0,0,1
29,9,B,48,0,0,0
29,9,B,420,0,0,1
29,9,C,266,0,0,0
29,9,C,377,0,0,0
29,9,C,411,0,0,0
29,9,C,338,0,0,0
29,9,C,544,0,0,0
29,9,C,456,0,0,0
29,9,C,551,0,0,0
29,9,C,509,0,0,0
29,9,C,204,0,0,0
29,9,C,11,0,1,0
29,9,C,50,0,0,0
29,10,A,503,0,0,0
29,10,A,158,0,1,0
29,10,A,521,0,0,0
29,10,A,130,0,0,0
29,10,A,11,0,0,1
29,10,A,158,0,1,0
29,10,A,520,0,0,0
29,10,A,66,0,0,0
29,10,A,479,0,0,0
29,10,A,15,0,1,0
29,10,A,494,0,1,0
29,10,A,111,0,1,0
29,10,A,241,0,0,0
29,10,A,327,0,0,0
29,10,B,386,0,0,1
29,10,B,234,0,0,0
29,10,B,382,1,0,0
29,10,B,76,1,0,0
29,10,B,15,0,0,0
29,10,B,454,0,0,1
29,10,B,451,0,0,0
29,10,B,99,0,0,1
29,10,C,366,0,0,0
29,10,C,517,0,0,0
29,10,C,553,0,0,0
29,10,C,174,0,0,0
29,10,C,344,0,0,0
29,10,C,180,0,0,0
29,10,C,450,0,0,0
30,1,A,535,0,1,0
30,1,A,24,0,1,0
30,1,A,990,0,1,0
30,1,A,203,0,1,0
30,1,A,636,0,0,0
30,1,A,171,0,0,0
30,1,A,838,0,0,1
30,1,A,476,0,0,0
30,1,A,234,0,1,0
30,1,A,707,0,0,0
30,1,B,764,0,0,0
30,1,B,207,0,0,0
30,1,B,340,0,0,0
30,1,B,622,0,0,1
30,1,B,138,0,0,0
30,1,B,692,0,0,0
30,1,B,80,0,0,0
30,1,B,94,0,0,0
30,1,C,280,0,0,0
30,1,C,272,0,0,0
30,1,C,567,0,1,0
30,1,C,805,0,0,0
30,1,C,33,0,0,0
30,1,C,136,0,0,0
30,2,A,475,0,0,0
30,2,A,420,0,0,0
30,2,A,520,0,1,0
30,2,A,232,0,1,0
30,2,A,728,0,0,0
30,2,A,51,0,0,0
30,2,B,59,0,0,1
30,2,B,358,0,0,0
30,2,B,236,0,0,0
30,2,B,152,0,0,0
30,2,C,984,0,0,0
30,2,C,6,0,0,0
30,2,C,269,0,0,0
30,2,C,546,0,0,0
30,2,C,23,0,0,0
30,3,A,807,0,1,0
30,3,A,289,0,1,0
30,3,A,261,0,0,1
30,3,A,754,0,0,0
30,3,A,518,0,0,0
30,3,A,734,0,1,0
30,3,A,697,0,1,0
30,3,B,226,1,0,0
30,3,B,953,0,0,0
30,3,B,392,0,0,0
30,3,B,890,0,0,0
30,3,B,840,0,0,0
30,3,B,38,0,0,0
30,3,B,640,0,0,0
30,3,C,968,0,0,0
30,3,C,989,0,0,0
30,3,C,678,0,0,0
30,3,C,526,0,0,0
30,3,C,911,0,0,0
30,3,C,494,0,0,0
30,3,C,498,0,1,0
30,3,C,446,0,0,0
30,3,C,620,0,0,0
30,3,C,400,0,0,0
30,3,C,627,0,0,0
30,4,A,657,0,0,0
30,4,A,951,0,0,1
30,4,A,277,0,0,0
30,4,A,153,0,0,0
30,4,A,290,0,0,0
30,4,B,466,1,0,0
30,4,B,47,0,0,0
30,4,B,363,0,0,1
30,4,C,590,0,0,0
30,4,C,448,0,0,0
30,4,C,547,0,0,0
30,4,C,498,0,0,0
30,4,C,250,0,0,0
30,4,C,370,0,0,0
30,4,C,76,0,0,0
30,5,A,548,0,1,0
30,5,A,509,0,0,0
30,5,A,239,0,1,0
30,5,A,82,0,1,0
30,5,B,273,0,0,0
30,5,B,586,0,0,0
30,5,B,150,0,0,0
30,5,B,216,0,0,1
30,5,B,245,0,0,1
30,5,B,206,0,0,0
30,5,B,46,0,0,1
30,5,B,677,1,0,0
30,5,C,265,0,0,0
30,5,C,84,0,0,0
30,5,C,276,0,0,0
30,5,C,957,0,0,0
30,5,C,44,0,0,0
30,5,C,192,0,0,0
30,6,A,829,0,1,0
30,6,A,733,0,0,0
30,6,A,276,0,1,0
30,6,A,386,0,1,0
30,6,A,818,0,1,0
30,6,A,767,0,0,0
30,6,A,834,0,0,0
30,6,B,779,0,0,0
30,6,B,65,1,0,0
30,6,B,751,0,0,0
30,6,B,929,0,0,0
30,6,B,306,0,0,1
30,6,B,102,0,0,0
30,6,B,408,0,0,0
30,6,C,647,0,0,0
30,6,C,588,0,0,0
30,6,C,461,0,0,0
30,6,C,965,0,0,0
30,6,C,247,0,0,0
30,6,C,986,0,0,0
30,6,C,38,0,0,0
30,6,C,273,0,0,0
30,6,C,331,0,0,0
30,6,C,921,0,0,0
30,6,C,375,0,0,0
30,7,A,542,0,0,0
30,7,A,478,0,0,0
30,7,A,271,0,1,0
30,7,A,265,0,0,1
30,7,A,156,0,0,0
30,7,A,575,0,1,0
30,7,A,480,0,0,0
30,7,A,252,0,1,0
30,7,B,459,0,0,1
30,7,B,373,1,0,0
30,7,C,173,0,0,0
30,7,C,109,0,0,0
30,7,C,234,0,0,0
30,7,C,69,0,0,0
30,7,C,16,0,0,0
30,7,C,108,0,0,0
30,7,C,193,0,0,0
30,7,C,599,0,0,0
30,7,C,402,0,0,0
30,8,A,248,0,1,0
30,8,A,9,0,0,0
30,8,A,578,0,0,0
30,8,A,393,0,0,0
30,8,A,11,0,0,0
30,8,A,30,0,0,1
30,8,A,44,0,0,0
30,8,A,213,0,0,0
30,8,A,330,0,1,0
30,8,A,483,0,0,0
30,8,A,87,0,1,0
30,8,A,468,0,0,0
30,8,A,417,0,0,0
30,8,A,576,0,1,0
30,8,A,45,0,1,0
30,8,A,220,0,0,0
30,8,B,568,0,0,1
30,8,B,50,0,0,1
30,8,B,320,0,0,0
30,8,B,367,0,0,1
30,8,B,555,0,0,1
30,8,B,469,0,0,0
30,8,B,402,0,0,0
30,8,B,66,0,0,0
30,8,B,310,0,0,0
30,8,B,555,0,0,1
30,8,B,299,0,0,0
30,8,B,585,0,0,0
30,8,B,16,0,0,1
30,8,B,436,0,0,0
30,8,B,367,0,0,0
30,8,B,18,0,0,0
30,8,C,596,0,0,0
30,8,C,327,0,0,0
30,8,C,130,0,0,0
30,8,C,111,0,0,0
30,8,C,158,0,0,0
30,8,C,301,0,0,0
30,8,C,225,0,0,0
30,8,C,492,0,0,0
30,8,C,154,0,0,0
30,8,C,139,0,0,0
30,9,A,467,0,0,0
30,9,A,125,0,0,0
30,9,A,54,0,0,0
30,9,A,74,0,1,0
30,9,A,253,0,0,0
30,9,A,11,0,0,1
30,9,A,508,0,0,0
30,9,A,472,0,0,0
30,9,A,369,0,0,0
30,9,A,595,0,1,0
30,9,A,524,0,1,0
30,9,A,434,0,0,1
30,9,A,89,0,0,1
30,9,A,511,0,0,0
30,9,A,552,0,0,0
30,9,A,474,0,1,0
30,9,B,580,1,0,0
30,9,B,486,0,0,1
30,9,B,254,0,0,1
30,9,B,491,1,0,0
30,9,B,383,0,0,1
30,9,B,275,0,0,1
30,9,B,182,0,0,0
30,9,B,195,0,0,0
30,9,B,588,0,0,1
30,9,B,170,0,0,0
30,9,B,306,0,0,1
30,9,B,278,0,0,0
30,9,B,84,1,0,0
30,9,B,148,1,0,0
30,9,B,347,0,0,0
30,9,B,427,1,0,0
30,9,B,432,0,0,0
30,9,B,515,0,0,1
30,9,B,304,1,0,0
30,9,B,549,0,0,1
30,9,C,79,0,0,0
30,9,C,371,0,0,0
30,9,C,301,0,0,0
30,9,C,528,0,0,0
30,9,C,370,0,0,0
30,9,C,542,0,0,0
30,9,C,220,0,1,0
30,9,C,583,0,0,0
30,9,C,394,0,1,0
30,9,C,565,0,0,0
